Segment Name;Segment Line;File Name;File Line;Address;Name;Type;Data Type;Size;MX;Reloc
;3586;SEG1A.S;3450;00/19C1;L1A19EE;Code;;4;00;E 3
;3588;SEG1A.S;3452;00/19C6;;Code;;4;00;E 3
;3592;SEG1A.S;3456;00/19D0;L1A19FD;Code;;3;00;
;3601;SEG1A.S;3465;00/19E3;;Code;;4;00;3
;3604;SEG1A.S;3468;00/19EB;L1A1A18;Code;;2;00;
;3610;SEG1A.S;3474;00/19F7;L1A1A24;Code;;4;00;E 3
;3612;SEG1A.S;3476;00/19FC;;Code;;4;00;E 3
;3621;SEG1A.S;3485;00/1A0F;L1A1A3C;Code;;1;00;
;3625;SEG1A.S;3489;00/1A15;;Code;;4;00;3
;3629;SEG1A.S;3493;00/1A20;L1A1A4D;Code;;2;00;
;3630;SEG1A.S;3494;00/1A22;L1A1A4F;Code;;3;00;
;3632;SEG1A.S;3496;00/1A27;L1A1A54;Code;;4;00;E 3
;3634;SEG1A.S;3498;00/1A2C;;Code;;4;00;E 3
;3648;SEG1A.S;3512;00/1A46;;Code;;4;00;3
;3652;SEG1A.S;3516;00/1A51;L1A1A7E;Code;;2;00;
;3653;SEG1A.S;3517;00/1A53;L1A1A80;Code;;2;00;
;3667;SEG1A.S;3531;00/1A70;;Code;;4;00;3
;3679;SEG1A.S;3543;00/1A86;L1A1AB3;Code;;2;00;
;3681;SEG1A.S;3545;00/1A8A;L1A1AB7;Code;;2;00;
;3682;SEG1A.S;3546;00/1A8C;L1A1AB9;Code;;1;00;
;3689;SEG1A.S;3553;00/1A9B;L1A1AC8;Code;;2;00;
;3692;SEG1A.S;3556;00/1AA2;L1A1ACF;Code;;2;00;
;3695;SEG1A.S;3559;00/1AA7;;Code;;4;00;E 3
;3698;SEG1A.S;3562;00/1AAF;;Code;;4;00;E 3
;3700;SEG1A.S;3564;00/1AB5;L1A1AE2;Code;;2;00;
;3701;SEG1A.S;3565;00/1AB7;;Code;;4;00;E 3
;3703;SEG1A.S;3567;00/1ABD;L1A1AEA;Code;;2;00;
;3705;SEG1A.S;3569;00/1AC2;L1A1AEF;Code;;2;00;
;3714;SEG1A.S;3578;00/1AD2;L1A1AFF;Code;;2;00;
;3720;SEG1A.S;3584;00/1AE0;L1A1B0D;Code;;2;00;
;3734;SEG1A.S;3598;00/1AFE;L1A1B2B;Code;;2;00;
;3738;SEG1A.S;3602;00/1B07;L1A1B34;Code;;2;00;
;3740;SEG1A.S;3604;00/1B0B;;Code;;4;00;3
;3744;SEG1A.S;3608;00/1B14;L1A1B41;Code;;1;00;
;3753;SEG1A.S;3617;00/1B1E;L1A1B4B;Code;;1;00;
;3763;SEG1A.S;3627;00/1B30;L1A1B5D;Code;;3;00;
;3764;SEG1A.S;3628;00/1B33;L1A1B60;Code;;3;00;
;3767;SEG1A.S;3631;00/1B3B;L1A1B68;Code;;3;00;
;3770;SEG1A.S;3634;00/1B43;L1A1B70;Code;;3;00;
;3773;SEG1A.S;3637;00/1B4B;L1A1B78;Code;;3;00;
;3776;SEG1A.S;3640;00/1B53;L1A1B80;Code;;3;00;
;3779;SEG1A.S;3643;00/1B5B;L1A1B88;Code;;3;00;
;3782;SEG1A.S;3646;00/1B63;L1A1B90;Code;;3;00;
;3785;SEG1A.S;3649;00/1B6B;L1A1B98;Code;;3;00;
;3788;SEG1A.S;3652;00/1B73;L1A1BA0;Code;;3;00;
;3791;SEG1A.S;3655;00/1B7B;L1A1BA8;Code;;3;00;
;3794;SEG1A.S;3658;00/1B83;L1A1BB0;Code;;3;00;
;3797;SEG1A.S;3661;00/1B8B;L1A1BB8;Code;;3;00;
;3800;SEG1A.S;3664;00/1B93;L1A1BC0;Code;;3;00;
;3803;SEG1A.S;3667;00/1B9B;L1A1BC8;Code;;3;00;
;3806;SEG1A.S;3670;00/1BA3;L1A1BD0;Code;;3;00;
;3809;SEG1A.S;3673;00/1BAB;L1A1BD8;Code;;3;00;
;3813;SEG1A.S;3677;00/1BB6;L1A1BE3;Data;DA;2;00;2
;3814;SEG1A.S;3678;00/1BB8;;Data;DA;2;00;2
;3815;SEG1A.S;3679;00/1BBA;;Data;DA;2;00;2
;3816;SEG1A.S;3680;00/1BBC;;Data;DA;2;00;2
;3817;SEG1A.S;3681;00/1BBE;;Data;DA;2;00;2
;3818;SEG1A.S;3682;00/1BC0;;Data;DA;2;00;2
;3819;SEG1A.S;3683;00/1BC2;;Data;DA;2;00;2
;3820;SEG1A.S;3684;00/1BC4;;Data;DA;2;00;2
;3821;SEG1A.S;3685;00/1BC6;;Data;DA;2;00;2
;3822;SEG1A.S;3686;00/1BC8;;Data;DA;2;00;2
;3823;SEG1A.S;3687;00/1BCA;;Data;DA;2;00;2
;3824;SEG1A.S;3688;00/1BCC;;Data;DA;2;00;2
;3825;SEG1A.S;3689;00/1BCE;;Data;DA;2;00;2
;3826;SEG1A.S;3690;00/1BD0;;Data;DA;2;00;2
;3827;SEG1A.S;3691;00/1BD2;;Data;DA;2;00;2
;3828;SEG1A.S;3692;00/1BD4;;Data;DA;2;00;2
;3829;SEG1A.S;3693;00/1BD6;;Data;DA;2;00;2
;3830;SEG1A.S;3694;00/1BD8;;Data;DA;2;00;2
;3831;SEG1A.S;3695;00/1BDA;;Data;DA;2;00;2
;3832;SEG1A.S;3696;00/1BDC;;Data;DA;2;00;2
;3833;SEG1A.S;3697;00/1BDE;;Data;DA;2;00;2
;3834;SEG1A.S;3698;00/1BE0;;Data;DA;2;00;2
;3835;SEG1A.S;3699;00/1BE2;;Data;DA;2;00;2
;3836;SEG1A.S;3700;00/1BE4;;Data;DA;2;00;2
;3837;SEG1A.S;3701;00/1BE6;L1A1C13;Data;DW;2;00;
;3860;SEG1A.S;3724;00/1C14;L1A1C41;Code;;1;00;
;3861;SEG1A.S;3725;00/1C15;;Code;;3;00;1 >>16
;3862;SEG1A.S;3726;00/1C18;;Code;;3;00;2
;3864;SEG1A.S;3728;00/1C1E;;Code;;4;00;3
;3867;SEG1A.S;3731;00/1C24;;Code;;3;00;2
;3869;SEG1A.S;3733;00/1C27;L1A1C54;Code;;2;00;
;3879;SEG1A.S;3743;00/1C33;L1A1C60;Code;;1;00;
;3886;SEG1A.S;3750;00/1C3E;;Code;;4;00;E 3
;3889;SEG1A.S;3753;00/1C47;;Code;;4;00;3
;3890;SEG1A.S;3754;00/1C4B;L1A1C78;Code;;3;00;
;3892;SEG1A.S;3756;00/1C4F;;Code;;4;00;E 3
;3894;SEG1A.S;3758;00/1C54;;Code;;4;00;3
;3904;SEG1A.S;3768;00/1C6A;L1A1C97;Code;;2;00;
;3907;SEG1A.S;3771;00/1C70;L1A1C9D;Code;;2;00;
;3914;SEG1A.S;3778;00/1C7C;L1A1CA9;Code;;1;00;
;3919;SEG1A.S;3783;00/1C86;L1A1CB3;Code;;2;00;
;3922;SEG1A.S;3786;00/1C8E;;Code;;4;00;3
;3928;SEG1A.S;3792;00/1C9D;L1A1CCA;Code;;2;00;
;3933;SEG1A.S;3797;00/1CA8;L1A1CD5;Code;;2;00;
;3939;SEG1A.S;3803;00/1CB3;L1A1CE0;Code;;3;00;
;3942;SEG1A.S;3806;00/1CBA;;Code;;4;00;3
;3943;SEG1A.S;3807;00/1CBE;;Code;;4;00;E 3
;3945;SEG1A.S;3809;00/1CC3;;Code;;4;00;E 3
;3946;SEG1A.S;3810;00/1CC7;;Code;;4;00;3
;3956;SEG1A.S;3820;00/1CDE;;Code;;4;00;3
;3961;SEG1A.S;3825;00/1CE8;L1A1D15;Code;;3;00;
;3962;SEG1A.S;3826;00/1CEB;L1A1D18;Code;;2;00;
;3973;SEG1A.S;3837;00/1CFE;L1A1D2B;Code;;3;00;
;3976;SEG1A.S;3840;00/1D05;;Code;;4;00;3
;3977;SEG1A.S;3841;00/1D09;;Code;;4;00;E 3
;3979;SEG1A.S;3843;00/1D0E;;Code;;4;00;E 3
;3980;SEG1A.S;3844;00/1D12;;Code;;4;00;3
;3986;SEG1A.S;3850;00/1D1E;L1A1D4B;Code;;2;00;
;3990;SEG1A.S;3854;00/1D27;L1A1D54;Code;;2;00;
;3996;SEG1A.S;3860;00/1D33;L1A1D60;Code;;2;00;
;4001;SEG1A.S;3865;00/1D3C;L1A1D69;Code;;3;00;
;4004;SEG1A.S;3868;00/1D43;;Code;;4;00;3
;4005;SEG1A.S;3869;00/1D47;;Code;;4;00;E 3
;4007;SEG1A.S;3871;00/1D4C;;Code;;4;00;E 3
;4008;SEG1A.S;3872;00/1D50;;Code;;4;00;3
;4011;SEG1A.S;3875;00/1D58;;Code;;4;00;3
;4014;SEG1A.S;3878;00/1D61;L1A1D8E;Code;;2;00;
;4015;SEG1A.S;3879;00/1D63;L1A1D90;Code;;2;00;
;4020;SEG1A.S;3884;00/1D6C;L1A1D99;Code;;3;00;
;4023;SEG1A.S;3887;00/1D73;;Code;;4;00;3
;4024;SEG1A.S;3888;00/1D77;;Code;;4;00;E 3
;4026;SEG1A.S;3890;00/1D7C;;Code;;4;00;E 3
;4027;SEG1A.S;3891;00/1D80;;Code;;4;00;3
;4030;SEG1A.S;3894;00/1D88;;Code;;4;00;3
;4033;SEG1A.S;3897;00/1D91;L1A1DBE;Code;;2;00;
;4035;SEG1A.S;3899;00/1D96;L1A1DC3;Code;;4;00;E 3
;4042;SEG1A.S;3906;00/1DA5;L1A1DD2;Code;;1;00;
;4044;SEG1A.S;3908;00/1DA7;;Code;;4;00;E 3
;4046;SEG1A.S;3910;00/1DAC;;Code;;4;00;E 3
;4049;SEG1A.S;3913;00/1DB2;;Code;;4;00;3
;4064;SEG1A.S;3928;00/1DD2;;Code;;4;00;3
;4070;SEG1A.S;3934;00/1DE1;L1A1E0E;Code;;2;00;
;4077;SEG1A.S;3941;00/1DEE;L1A1E1B;Code;;3;00;
;4080;SEG1A.S;3944;00/1DF5;;Code;;4;00;3
;4083;SEG1A.S;3947;00/1DFD;;Code;;4;00;3
;4088;SEG1A.S;3952;00/1E07;;Code;;4;00;E 3
;4091;SEG1A.S;3955;00/1E0F;;Code;;4;00;E 3
;4096;SEG1A.S;3960;00/1E19;;Code;;4;00;E 3
;4098;SEG1A.S;3962;00/1E1E;;Code;;4;00;E 3
;4099;SEG1A.S;3963;00/1E22;L1A1E4F;Code;;3;00;
;4103;SEG1A.S;3967;00/1E2A;;Code;;4;00;E 3
;4105;SEG1A.S;3969;00/1E2F;;Code;;4;00;E 3
;4110;SEG1A.S;3974;00/1E39;;Code;;4;00;3
;4114;SEG1A.S;3978;00/1E40;;Code;;4;00;3
;4118;SEG1A.S;3982;00/1E48;L1A1E75;Code;;2;00;
;4120;SEG1A.S;3984;00/1E4C;L1A1E79;Code;;1;00;
;4129;SEG1A.S;3993;00/1E56;L1A1E83;Code;;1;00;
;4137;SEG1A.S;4001;00/1E64;;Code;;4;00;E 3
;4142;SEG1A.S;4006;00/1E74;;Code;;4;00;3
;4149;SEG1A.S;4013;00/1E7E;;Code;;4;00;E 3
;4151;SEG1A.S;4015;00/1E83;;Code;;4;00;E 3
;4153;SEG1A.S;4017;00/1E88;;Code;;4;00;E 3
;4156;SEG1A.S;4020;00/1E91;;Code;;4;00;E 3
;4159;SEG1A.S;4023;00/1E9A;L1A1EC7;Code;;4;00;E 3
;4162;SEG1A.S;4026;00/1EA3;L1A1ED0;Code;;2;00;
;4164;SEG1A.S;4028;00/1EA8;L1A1ED5;Code;;4;00;E 3
;4166;SEG1A.S;4030;00/1EAD;;Code;;4;00;E 3
;4176;SEG1A.S;4040;00/1EC2;;Code;;4;00;E 3
;4178;SEG1A.S;4042;00/1EC7;;Code;;4;00;E 3
;4190;SEG1A.S;4051;00/1EDA;;Code;;4;00;E 3
;4192;SEG1A.S;4053;00/1EDF;;Code;;4;00;E 3
;4196;SEG1A.S;4057;00/1EE9;L1A1F1F;Code;;2;00;
;4219;SEG1A.S;4080;00/1F1C;;Code;;4;00;3
;4224;SEG1A.S;4085;00/1F24;L1A1F5A;Code;;2;00;
;4230;SEG1A.S;4091;00/1F30;L1A1F66;Code;;4;00;E 3
;4232;SEG1A.S;4093;00/1F35;;Code;;4;00;E 3
;4241;SEG1A.S;4102;00/1F48;L1A1F7E;Code;;1;00;
;4245;SEG1A.S;4106;00/1F4E;;Code;;4;00;3
;4248;SEG1A.S;4109;00/1F57;L1A1F8D;Code;;2;00;
;4250;SEG1A.S;4111;00/1F5C;L1A1F92;Code;;3;00;
;4251;SEG1A.S;4112;00/1F5F;;Code;;3;00;E 1 >>16
;4252;SEG1A.S;4113;00/1F62;;Code;;3;00;E 2
;4253;SEG1A.S;4114;00/1F65;;Code;;4;00;3
;4263;SEG1A.S;4124;00/1F77;;Code;;4;00;3
;4272;SEG1A.S;4133;00/1F89;;Code;;3;00;E 2
;4326;SEG1A.S;4184;00/1FF5;;Code;;3;00;E 1 >>16
;4327;SEG1A.S;4185;00/1FF8;;Code;;3;00;E 2
;4328;SEG1A.S;4186;00/1FFB;;Code;;4;00;3
;4338;SEG1A.S;4196;00/200D;;Code;;4;00;3
;4347;SEG1A.S;4205;00/201F;;Code;;3;00;E 2
;4401;SEG1A.S;4256;00/208B;;Code;;3;00;E 1 >>16
;4402;SEG1A.S;4257;00/208E;;Code;;3;00;E 2
;4403;SEG1A.S;4258;00/2091;;Code;;4;00;3
;4413;SEG1A.S;4268;00/20A3;;Code;;4;00;3
;4422;SEG1A.S;4277;00/20B5;;Code;;3;00;E 2
;4475;SEG1A.S;4327;00/211E;L1A216F;Code;;3;00;2
;4476;SEG1A.S;4328;00/2121;;Code;;3;00;1 >>16
;4479;SEG1A.S;4331;00/2126;;Code;;4;00;E 3
;4481;SEG1A.S;4333;00/212B;;Code;;4;00;E 3
;4502;SEG1A.S;4354;00/214C;L1A219D;Code;;1;00;
;4520;SEG1A.S;4372;00/216E;L1A21BF;Code;;2;00;
;4523;SEG1A.S;4375;00/2175;L1A21C6;Code;;2;00;
;4525;SEG1A.S;4377;00/217A;L1A21CB;Code;;1;00;
;4562;SEG1A.S;4408;00/21AD;L1A2210;Code;;2;00;
;4565;SEG1A.S;4411;00/21B3;L1A2216;Code;;2;00;
;4567;SEG1A.S;4413;00/21B8;L1A221B;Code;;2;00;
;4590;SEG1A.S;4433;00/21DE;L1A224A;Code;;2;00;
;4599;SEG1A.S;4439;00/21E9;L1A225E;Code;;1;00;
;4603;SEG1A.S;4443;00/21EF;;Code;;3;00;E 2
;4620;SEG1A.S;4457;00/220C;;Code;;3;00;E 2
;4629;SEG1A.S;4466;00/2220;L1A229E;Code;;2;00;
;4632;SEG1A.S;4469;00/2227;L1A22A5;Code;;2;00;
;4642;SEG1A.S;4476;00/2234;L1A22BB;Code;;3;00;
;4645;SEG1A.S;4479;00/223D;L1A22C4;Code;;2;00;
;4661;SEG1A.S;4492;00/2257;L1A22E7;Code;;2;00;
;4664;SEG1A.S;4495;00/225E;L1A22EE;Code;;2;00;
;4695;SEG1A.S;4520;00/228A;L1A232C;Code;;3;00;
;4708;SEG1A.S;4533;00/229F;L1A2341;Code;;3;00;
;4723;SEG1A.S;4548;00/22B6;;Code;;4;00;3
;4727;SEG1A.S;4552;00/22C1;L1A2363;Code;;2;00;
;4733;SEG1A.S;4558;00/22CD;L1A236F;Code;;2;00;
;4740;SEG1A.S;4565;00/22DC;L1A237E;Code;;3;00;
;4750;SEG1A.S;4575;00/22EE;L1A2390;Code;;1;00;
;4759;SEG1A.S;4584;00/22F8;L1A239A;Code;;1;00;
;4775;SEG1A.S;4600;00/2312;L1A23B4;Code;;1;00;
;4777;SEG1A.S;4602;00/2315;L1A23B7;Code;;2;00;
;4794;SEG1A.S;4619;00/2333;L1A23D5;Code;;2;00;
;4798;SEG1A.S;4623;00/2338;L1A23DA;Code;;1;00;
;4805;SEG1A.S;4630;00/233E;L1A23E0;Code;;1;00;
;4823;SEG1A.S;4648;00/2356;L1A23F8;Code;;1;00;
;4841;SEG1A.S;4666;00/236E;L1A2410;Code;;1;00;
;4870;SEG1A.S;4695;00/23A4;L1A2446;Code;;2;00;
;4872;SEG1A.S;4697;00/23A9;L1A244B;Code;;3;00;
;4887;SEG1A.S;4712;00/23C9;;Code;;4;00;E 3
;4889;SEG1A.S;4714;00/23D0;;Code;;3;00;E 1 >>16
;4890;SEG1A.S;4715;00/23D3;;Code;;3;00;E 2
;4891;SEG1A.S;4716;00/23D6;;Code;;4;00;3
;4892;SEG1A.S;4717;00/23DA;;Code;;3;00;E 2
;4895;SEG1A.S;4720;00/23E2;;Code;;3;00;E 2
;4898;SEG1A.S;4723;00/23EA;L1A248C;Code;;3;00;E 2
;4915;SEG1A.S;4737;00/2405;;Code;;3;00;E 2
;4916;SEG1A.S;4738;00/2408;L1A24B3;Code;;3;00;E 2
;4921;SEG1A.S;4743;00/2415;L1A24C0;Code;;3;00;
;4922;SEG1A.S;4744;00/2418;L1A24C3;Code;;1;00;
;4931;SEG1A.S;4753;00/2422;L1A24CD;Code;;1;00;
;4941;SEG1A.S;4763;00/2432;L1A24DD;Code;;3;00;
;4946;SEG1A.S;4768;00/2440;L1A24EB;Code;;3;00;
;4963;SEG1A.S;4785;00/2464;;Code;;4;00;E 3
;4965;SEG1A.S;4787;00/246B;;Code;;3;00;E 1 >>16
;4966;SEG1A.S;4788;00/246E;;Code;;3;00;E 2
;4967;SEG1A.S;4789;00/2471;;Code;;4;00;3
;4968;SEG1A.S;4790;00/2475;;Code;;3;00;E 2
;4973;SEG1A.S;4795;00/2483;L1A252E;Code;;2;00;
;4974;SEG1A.S;4796;00/2485;;Code;;4;00;E 3
;4977;SEG1A.S;4799;00/248E;L1A2539;Code;;3;00;
;4984;SEG1A.S;4806;00/249B;;Code;;4;00;E 3
;4986;SEG1A.S;4808;00/24A0;;Code;;4;00;E 3
;4988;SEG1A.S;4810;00/24A7;L1A2552;Code;;3;00;
;4989;SEG1A.S;4811;00/24AA;;Code;;3;00;E 1 >>16
;4990;SEG1A.S;4812;00/24AD;;Code;;3;00;E 2
;4991;SEG1A.S;4813;00/24B0;;Code;;4;00;3
;4992;SEG1A.S;4814;00/24B4;;Code;;3;00;E 2
;4996;SEG1A.S;4818;00/24BF;L1A256A;Code;;3;00;
;5003;SEG1A.S;4825;00/24CC;;Code;;4;00;E 3
;5005;SEG1A.S;4827;00/24D1;;Code;;4;00;E 3
;5006;SEG1A.S;4828;00/24D5;;Code;;4;00;3
;5011;SEG1A.S;4833;00/24DD;;Code;;4;00;E 3
;5013;SEG1A.S;4835;00/24E2;;Code;;4;00;E 3
;5015;SEG1A.S;4837;00/24E9;L1A2594;Code;;3;00;
;5022;SEG1A.S;4844;00/24F6;;Code;;4;00;E 3
;5024;SEG1A.S;4846;00/24FB;;Code;;4;00;E 3
;5025;SEG1A.S;4847;00/24FF;;Code;;4;00;3
;5030;SEG1A.S;4852;00/2507;;Code;;4;00;E 3
;5032;SEG1A.S;4854;00/250C;;Code;;4;00;E 3
;5034;SEG1A.S;4856;00/2513;L1A25BE;Code;;3;00;
;5040;SEG1A.S;4862;00/2524;L1A25CF;Data;DA;2;00;2
;5041;SEG1A.S;4863;00/2526;;Data;DA;2;00;2
;5042;SEG1A.S;4864;00/2528;;Data;DA;2;00;2
;5043;SEG1A.S;4865;00/252A;;Data;DA;2;00;2
;5044;SEG1A.S;4866;00/252C;L1A25D7;Code;;3;00;
;5047;SEG1A.S;4869;00/2534;L1A25DF;Code;;1;00;
;5049;SEG1A.S;4871;00/2536;;Code;;3;00;2
;5051;SEG1A.S;4873;00/2539;L1A25E4;Code;;3;00;E 2
;5058;SEG1A.S;4880;00/254B;L1A25F6;Code;;1;00;
;5059;SEG1A.S;4881;00/254C;;Code;;4;00;E 3
;5060;SEG1A.S;4882;00/2550;;Code;;4;00;E 3
;5062;SEG1A.S;4884;00/2556;;Code;;4;00;E 3
;5063;SEG1A.S;4885;00/255A;;Code;;4;00;E 3
;5065;SEG1A.S;4887;00/2560;L1A260B;Code;;4;00;E 3
;5066;SEG1A.S;4888;00/2564;;Code;;4;00;E 3
;5068;SEG1A.S;4890;00/256A;L1A2615;Code;;2;00;
;5070;SEG1A.S;4892;00/256F;L1A261A;Code;;2;00;
;5072;SEG1A.S;4894;00/2574;L1A261F;Code;;2;00;
;5074;SEG1A.S;4896;00/2579;L1A2624;Code;;2;00;
;5078;SEG1A.S;4900;00/2582;;Code;;4;00;E 3
;5080;SEG1A.S;4902;00/2589;;Code;;3;00;E 1 >>16
;5081;SEG1A.S;4903;00/258C;;Code;;3;00;E 2
;5082;SEG1A.S;4904;00/258F;;Code;;4;00;3
;5083;SEG1A.S;4905;00/2593;;Code;;3;00;E 2
;5088;SEG1A.S;4910;00/25A1;L1A264C;Code;;4;00;E 3
;5090;SEG1A.S;4912;00/25A6;;Code;;4;00;E 3
;5093;SEG1A.S;4915;00/25AC;;Code;;4;00;E 3
;5095;SEG1A.S;4917;00/25B1;;Code;;4;00;E 3
;5097;SEG1A.S;4919;00/25B8;;Code;;3;00;E 1 >>16
;5098;SEG1A.S;4920;00/25BB;;Code;;3;00;E 2
;5099;SEG1A.S;4921;00/25BE;;Code;;4;00;3
;5100;SEG1A.S;4922;00/25C2;;Code;;3;00;E 2
;5105;SEG1A.S;4927;00/25D0;L1A267B;Code;;3;00;
;5106;SEG1A.S;4928;00/25D3;;Code;;3;00;E 1 >>16
;5107;SEG1A.S;4929;00/25D6;;Code;;3;00;E 2
;5108;SEG1A.S;4930;00/25D9;;Code;;4;00;3
;5109;SEG1A.S;4931;00/25DD;L1A2688;Code;;3;00;E 2
;5112;SEG1A.S;4934;00/25E5;;Code;;3;00;E 2
;5117;SEG1A.S;4939;00/25F3;L1A269E;Code;;4;00;E 3
;5119;SEG1A.S;4941;00/25F8;;Code;;4;00;E 3
;5128;SEG1A.S;4950;00/260C;L1A26B7;Code;;3;00;
;5145;SEG1A.S;4967;00/262F;L1A26DA;Code;;3;00;
;5152;SEG1A.S;4974;00/263D;L1A26E8;Code;;3;00;
;5169;SEG1A.S;4991;00/2662;L1A270D;Code;;3;00;
;5184;SEG1A.S;5006;00/2682;;Code;;4;00;E 3
;5186;SEG1A.S;5008;00/2689;;Code;;3;00;E 1 >>16
;5187;SEG1A.S;5009;00/268C;;Code;;3;00;E 2
;5188;SEG1A.S;5010;00/268F;;Code;;4;00;3
;5189;SEG1A.S;5011;00/2693;;Code;;4;00;E 3
;5191;SEG1A.S;5013;00/2698;;Code;;4;00;E 3
;5199;SEG1A.S;5021;00/26A9;L1A2754;Code;;3;00;
;5214;SEG1A.S;5036;00/26C9;;Code;;4;00;E 3
;5219;SEG1A.S;5041;00/26D3;;Code;;4;00;E 3
;5221;SEG1A.S;5043;00/26D8;;Code;;4;00;E 3
;5223;SEG1A.S;5045;00/26DF;;Code;;3;00;E 1 >>16
;5224;SEG1A.S;5046;00/26E2;;Code;;3;00;E 2
;5225;SEG1A.S;5047;00/26E5;;Code;;4;00;3
;5227;SEG1A.S;5049;00/26EC;L1A2797;Code;;3;00;
;5242;SEG1A.S;5064;00/270C;;Code;;4;00;E 3
;5244;SEG1A.S;5066;00/2713;;Code;;3;00;E 1 >>16
;5245;SEG1A.S;5067;00/2716;;Code;;3;00;E 2
;5246;SEG1A.S;5068;00/2719;;Code;;4;00;3
;5247;SEG1A.S;5069;00/271D;;Code;;4;00;E 3
;5249;SEG1A.S;5071;00/2722;;Code;;4;00;E 3
;5257;SEG1A.S;5079;00/2733;L1A27DE;Code;;3;00;
;5272;SEG1A.S;5094;00/2753;;Code;;4;00;E 3
;5277;SEG1A.S;5099;00/275D;;Code;;4;00;E 3
;5279;SEG1A.S;5101;00/2762;;Code;;4;00;E 3
;5281;SEG1A.S;5103;00/2769;;Code;;3;00;E 1 >>16
;5282;SEG1A.S;5104;00/276C;;Code;;3;00;E 2
;5283;SEG1A.S;5105;00/276F;;Code;;4;00;3
;5286;SEG1A.S;5108;00/2779;L1A2824;Data;DA;2;00;2
;5287;SEG1A.S;5109;00/277B;;Data;DA;2;00;2
;5288;SEG1A.S;5110;00/277D;;Data;DA;2;00;2
;5289;SEG1A.S;5111;00/277F;;Data;DA;2;00;2
;5290;SEG1A.S;5112;00/2781;;Data;DA;2;00;2
;5291;SEG1A.S;5113;00/2783;;Data;DA;2;00;2
;5292;SEG1A.S;5114;00/2785;;Data;DA;2;00;2
;5293;SEG1A.S;5115;00/2787;;Data;DA;2;00;2
;5294;SEG1A.S;5116;00/2789;;Data;DA;2;00;2
;5295;SEG1A.S;5117;00/278B;;Data;DA;2;00;2
;5296;SEG1A.S;5118;00/278D;;Data;DA;2;00;2
;5297;SEG1A.S;5119;00/278F;L1A283A;Code;;1;00;
;5302;SEG1A.S;5124;00/279B;L1A2846;Code;;1;00;
;5304;SEG1A.S;5126;00/279D;;Code;;3;00;2
;5306;SEG1A.S;5128;00/27A0;L1A284B;Code;;3;00;E 2
;5309;SEG1A.S;5131;00/27A8;;Code;;3;00;E 2
;5312;SEG1A.S;5134;00/27B0;L1A285B;Code;;3;00;E 2
;5317;SEG1A.S;5139;00/27BD;L1A2868;Code;;3;00;
;5318;SEG1A.S;5140;00/27C0;L1A286B;Code;;1;00;
;5327;SEG1A.S;5149;00/27CA;L1A2875;Code;;1;00;
;5382;SEG1A.S;5201;00/2830;;Code;;4;00;3
;5391;SEG1A.S;5210;00/2844;;Code;;3;00;E 1 >>16
;5392;SEG1A.S;5211;00/2847;;Code;;3;00;E 2
;5402;SEG1A.S;5218;00/2857;L1A2914;Code;;2;00;
;5403;SEG1A.S;5219;00/2859;L1A2916;Code;;3;00;
;5433;SEG1A.S;5246;00/288F;;Code;;4;00;3
;5442;SEG1A.S;5255;00/28A3;;Code;;3;00;E 1 >>16
;5443;SEG1A.S;5256;00/28A6;;Code;;3;00;E 2
;5453;SEG1A.S;5263;00/28B6;L1A2985;Code;;3;00;
;5463;SEG1A.S;5273;00/28CB;;Code;;4;00;3
;5486;SEG1A.S;5296;00/28F3;L1A29C2;Code;;1;00;
;5504;SEG1A.S;5314;00/290B;L1A29DA;Code;;1;00;
;5517;SEG1A.S;5327;00/2921;L1A29F0;Code;;3;00;
;5532;SEG1A.S;5342;00/2941;;Code;;4;00;E 3
;5534;SEG1A.S;5344;00/2948;;Code;;3;00;E 1 >>16
;5535;SEG1A.S;5345;00/294B;;Code;;3;00;E 2
;5536;SEG1A.S;5346;00/294E;;Code;;4;00;3
;5537;SEG1A.S;5347;00/2952;;Code;;3;00;E 2
;5541;SEG1A.S;5351;00/295D;L1A2A2C;Code;;3;00;
;5556;SEG1A.S;5366;00/297D;;Code;;4;00;E 3
;5557;SEG1A.S;5367;00/2981;;Code;;4;00;E 3
;5559;SEG1A.S;5369;00/2986;;Code;;4;00;E 3
;5562;SEG1A.S;5372;00/298C;;Code;;4;00;E 3
;5564;SEG1A.S;5374;00/2991;;Code;;4;00;E 3
;5566;SEG1A.S;5376;00/2998;;Code;;3;00;E 1 >>16
;5567;SEG1A.S;5377;00/299B;;Code;;3;00;E 2
;5568;SEG1A.S;5378;00/299E;;Code;;4;00;3
;5569;SEG1A.S;5379;00/29A2;;Code;;3;00;E 2
;5572;SEG1A.S;5382;00/29AA;;Code;;3;00;E 2
;5577;SEG1A.S;5387;00/29B8;L1A2A87;Code;;2;00;
;5592;SEG1A.S;5402;00/29D8;L1A2AA7;Code;;2;00;
;5600;SEG1A.S;5410;00/29EB;L1A2ABA;Code;;2;00;
;5607;SEG1A.S;5417;00/29F9;L1A2AC8;Code;;2;00;
;5613;SEG1A.S;5423;00/2A06;L1A2AD5;Code;;2;00;
;5614;SEG1A.S;5424;00/2A08;L1A2AD7;Code;;3;00;
;5629;SEG1A.S;5439;00/2A28;;Code;;4;00;E 3
;5635;SEG1A.S;5445;00/2A36;;Code;;4;00;E 3
